review_id,product_id,category,aspect,opinion,polarity,tag
TRAIN_41324,PRODUCT_394724,图书音像,内容,内容不错,positive,内容不错
TRAIN_41332,PRODUCT_365263,图书音像,推荐,会回购,positive,会回购
TRAIN_41336,PRODUCT_185715,手机/数码,物流,物流慢,negative,物流慢
TRAIN_41339,PRODUCT_73492,图书音像,价格,性价比高,positive,性价比高
TRAIN_41367,PRODUCT_521422,图书音像,质量,质量好,positive,质量好
TRAIN_41374,PRODUCT_280953,图书音像,包装,包装差,negative,包装差
TRAIN_41396,PRODUCT_405518,图书音像,包装,包装差,negative,包装差
TRAIN_41396,PRODUCT_405518,图书音像,正品,正品放心,positive,正品放心
TRAIN_41414,PRODUCT_358741,图书音像,推荐,会回购,positive,会回购
TRAIN_41417,PRODUCT_383245,家具/家装/建材,价格,性价比高,positive,性价比高
TRAIN_41423,PRODUCT_38117,图书音像,质量,质量好,positive,质量好
TRAIN_41423,PRODUCT_38117,图书音像,物流,物流慢,negative,物流慢
TRAIN_41423,PRODUCT_38117,图书音像,正品,正品放心,positive,正品放心
TRAIN_41424,PRODUCT_130393,家用电器,价格,性价比高,positive,性价比高
TRAIN_41424,PRODUCT_130393,家用电器,推荐,会回购,positive,会回购
TRAIN_41428,PRODUCT_208221,图书音像,质量,质量差,negative,质量差
TRAIN_41438,PRODUCT_159236,美妆个护,味道,味道不错,positive,味道不错
TRAIN_41443,PRODUCT_236969,图书音像,价格,性价比高,positive,性价比高
TRAIN_41443,PRODUCT_236969,图书音像,外观,外观一般,negative,外观一般
TRAIN_41449,PRODUCT_51265,家具/家装/建材,包装,包装好,positive,包装好
TRAIN_41451,PRODUCT_517502,图书音像,内容,内容不错,positive,内容不错
TRAIN_41482,PRODUCT_503961,图书音像,质量,质量好,positive,质量好
TRAIN_41482,PRODUCT_503961,图书音像,价格,性价比高,positive,性价比高
TRAIN_41482,PRODUCT_503961,图书音像,内容,内容不错,positive,内容不错
TRAIN_41484,PRODUCT_450557,图书音像,物流,发货快,positive,发货快
TRAIN_41485,PRODUCT_427549,图书音像,质量,质量好,positive,质量好
TRAIN_41486,PRODUCT_327563,图书音像,价格,性价比高,positive,性价比高
TRAIN_41495,PRODUCT_176997,家居生活,价格,性价比高,positive,性价比高
TRAIN_41512,PRODUCT_7713,家居生活,正品,正品放心,positive,正品放心
TRAIN_41514,PRODUCT_416571,美妆个护,包装,包装好,positive,包装好
TRAIN_41515,PRODUCT_124947,电脑/办公,质量,质量差,negative,质量差
TRAIN_41515,PRODUCT_124947,电脑/办公,推荐,不推荐,negative,不推荐
TRAIN_41518,PRODUCT_468397,美妆个护,味道,味道不错,positive,味道不错
TRAIN_41522,PRODUCT_63843,图书音像,正品,正品放心,positive,正品放心
TRAIN_41539,PRODUCT_87216,手机/数码,推荐,不推荐,negative,不推荐
TRAIN_41539,PRODUCT_87216,手机/数码,屏幕,屏幕差,negative,屏幕差
TRAIN_41552,PRODUCT_15122,家用电器,质量,质量好,positive,质量好
TRAIN_41559,PRODUCT_104395,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_41563,PRODUCT_270722,图书音像,价格,性价比高,positive,性价比高
TRAIN_41563,PRODUCT_270722,图书音像,内容,内容一般,negative,内容一般
TRAIN_41570,PRODUCT_520501,图书音像,包装,包装好,positive,包装好
TRAIN_41589,PRODUCT_283878,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_41592,PRODUCT_262210,图书音像,质量,质量好,positive,质量好
TRAIN_41592,PRODUCT_262210,图书音像,物流,发货快,positive,发货快
TRAIN_41595,PRODUCT_205341,图书音像,内容,内容不错,positive,内容不错
TRAIN_41599,PRODUCT_36956,图书音像,质量,质量好,positive,质量好
TRAIN_41600,PRODUCT_166893,家用电器,质量,质量好,positive,质量好
TRAIN_41609,PRODUCT_357594,图书音像,质量,质量好,positive,质量好
TRAIN_41618,PRODUCT_405565,电脑/办公,质量,质量好,positive,质量好
TRAIN_41619,PRODUCT_37046,手机/数码,正品,正品放心,positive,正品放心
TRAIN_41621,PRODUCT_506367,手机/数码,正品,正品放心,positive,正品放心
TRAIN_41629,PRODUCT_455615,母婴/玩具,质量,质量好,positive,质量好
TRAIN_41630,PRODUCT_415783,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_41639,PRODUCT_397753,图书音像,质量,质量好,positive,质量好
TRAIN_41649,PRODUCT_99372,家用电器,正品,疑似假货,negative,疑似假货
TRAIN_41651,PRODUCT_493889,图书音像,质量,质量好,positive,质量好
TRAIN_41651,PRODUCT_493889,图书音像,内容,内容不错,positive,内容不错
TRAIN_41653,PRODUCT_306672,钟表/首饰/眼镜/礼品,外观,外观好看,positive,外观好看
TRAIN_41655,PRODUCT_262044,图书音像,推荐,会回购,positive,会回购
TRAIN_41674,PRODUCT_73706,美妆个护,味道,味道不错,positive,味道不错
TRAIN_41685,PRODUCT_83526,食品/保健,味道,味道不错,positive,味道不错
TRAIN_41687,PRODUCT_230417,图书音像,正品,正品放心,positive,正品放心
TRAIN_41696,PRODUCT_287367,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_41702,PRODUCT_487901,图书音像,质量,质量好,positive,质量好
TRAIN_41704,PRODUCT_309964,图书音像,包装,包装差,negative,包装差
TRAIN_41713,PRODUCT_205295,图书音像,质量,质量差,negative,质量差
TRAIN_41715,PRODUCT_283415,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_41715,PRODUCT_283415,电脑/办公,正品,疑似假货,negative,疑似假货
TRAIN_41729,PRODUCT_365346,母婴/玩具,正品,正品放心,positive,正品放心
TRAIN_41730,PRODUCT_174544,手机/数码,正品,正品放心,positive,正品放心
TRAIN_41750,PRODUCT_433710,美妆个护,正品,正品放心,positive,正品放心
TRAIN_41752,PRODUCT_377216,家用电器,正品,正品放心,positive,正品放心
TRAIN_41754,PRODUCT_49949,图书音像,内容,内容不错,positive,内容不错
TRAIN_41759,PRODUCT_267534,图书音像,价格,性价比高,positive,性价比高
TRAIN_41766,PRODUCT_289036,图书音像,正品,正品放心,positive,正品放心
TRAIN_41768,PRODUCT_307529,鞋类箱包,物流,发货快,positive,发货快
TRAIN_41771,PRODUCT_2799,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_41775,PRODUCT_421436,图书音像,质量,质量好,positive,质量好
TRAIN_41783,PRODUCT_377039,手机/数码,正品,正品放心,positive,正品放心
TRAIN_41784,PRODUCT_101757,其他,质量,质量差,negative,质量差
TRAIN_41790,PRODUCT_336515,电脑/办公,质量,质量好,positive,质量好
TRAIN_41790,PRODUCT_336515,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_41795,PRODUCT_457728,电脑/办公,耐用,很耐用,positive,很耐用
TRAIN_41797,PRODUCT_476244,手机/数码,包装,包装好,positive,包装好
TRAIN_41802,PRODUCT_451141,图书音像,推荐,不推荐,negative,不推荐
TRAIN_41816,PRODUCT_424290,图书音像,正品,正品放心,positive,正品放心
TRAIN_41824,PRODUCT_242647,图书音像,质量,质量好,positive,质量好
TRAIN_41825,PRODUCT_225478,图书音像,质量,质量好,positive,质量好
TRAIN_41826,PRODUCT_124225,图书音像,包装,包装好,positive,包装好
TRAIN_41826,PRODUCT_124225,图书音像,内容,内容不错,positive,内容不错
TRAIN_41829,PRODUCT_278042,家用电器,质量,质量好,positive,质量好
TRAIN_41829,PRODUCT_278042,家用电器,价格,性价比高,positive,性价比高
TRAIN_41831,PRODUCT_137779,图书音像,正品,正品放心,positive,正品放心
TRAIN_41832,PRODUCT_318919,家用电器,正品,正品放心,positive,正品放心
TRAIN_41836,PRODUCT_95480,图书音像,价格,性价比高,positive,性价比高
TRAIN_41836,PRODUCT_95480,图书音像,正品,正品放心,positive,正品放心
TRAIN_41838,PRODUCT_370239,图书音像,质量,质量好,positive,质量好
TRAIN_41843,PRODUCT_351839,美妆个护,味道,味道不错,positive,味道不错
TRAIN_41844,PRODUCT_109195,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_41846,PRODUCT_137686,电脑/办公,质量,质量好,positive,质量好
TRAIN_41855,PRODUCT_58455,手机/数码,质量,质量好,positive,质量好
TRAIN_41861,PRODUCT_260776,母婴/玩具,质量,质量好,positive,质量好
TRAIN_41874,PRODUCT_195156,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_41877,PRODUCT_166838,电脑/办公,质量,质量好,positive,质量好
TRAIN_41878,PRODUCT_119413,图书音像,包装,包装差,negative,包装差
TRAIN_41881,PRODUCT_459553,手机/数码,正品,正品放心,positive,正品放心
TRAIN_41898,PRODUCT_26601,图书音像,内容,内容不错,positive,内容不错
TRAIN_41909,PRODUCT_203928,鞋类箱包,尺码,尺码不准,negative,尺码不准
TRAIN_41917,PRODUCT_358176,图书音像,推荐,不推荐,negative,不推荐
TRAIN_41925,PRODUCT_223289,图书音像,价格,性价比高,positive,性价比高
TRAIN_41930,PRODUCT_399938,图书音像,质量,质量好,positive,质量好
TRAIN_41943,PRODUCT_414870,图书音像,物流,发货快,positive,发货快
TRAIN_41946,PRODUCT_429432,图书音像,物流,发货快,positive,发货快
TRAIN_41952,PRODUCT_500305,图书音像,质量,质量好,positive,质量好
TRAIN_41955,PRODUCT_83152,美妆个护,味道,味道不错,positive,味道不错
TRAIN_41956,PRODUCT_313976,电脑/办公,质量,质量好,positive,质量好
TRAIN_41956,PRODUCT_313976,电脑/办公,包装,包装好,positive,包装好
TRAIN_41962,PRODUCT_254954,图书音像,耐用,容易坏,negative,容易坏
TRAIN_41964,PRODUCT_7073,图书音像,内容,内容不错,positive,内容不错
TRAIN_41970,PRODUCT_459196,图书音像,质量,质量好,positive,质量好
TRAIN_41977,PRODUCT_64578,图书音像,正品,正品放心,positive,正品放心
TRAIN_41978,PRODUCT_306639,家居生活,质量,质量好,positive,质量好
TRAIN_41980,PRODUCT_94701,图书音像,推荐,会回购,positive,会回购
TRAIN_41981,PRODUCT_316729,图书音像,价格,性价比高,positive,性价比高
TRAIN_41981,PRODUCT_316729,图书音像,内容,内容一般,negative,内容一般
TRAIN_41988,PRODUCT_258613,图书音像,质量,质量好,positive,质量好
TRAIN_41988,PRODUCT_258613,图书音像,正品,正品放心,positive,正品放心
TRAIN_41992,PRODUCT_310285,图书音像,质量,质量好,positive,质量好
TRAIN_41994,PRODUCT_97434,图书音像,正品,正品放心,positive,正品放心
TRAIN_42000,PRODUCT_66499,图书音像,包装,包装差,negative,包装差
TRAIN_42003,PRODUCT_469542,家用电器,耐用,容易坏,negative,容易坏
TRAIN_42005,PRODUCT_219192,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_42009,PRODUCT_120522,图书音像,内容,内容不错,positive,内容不错
TRAIN_42010,PRODUCT_180129,图书音像,质量,质量好,positive,质量好
TRAIN_42014,PRODUCT_10266,图书音像,物流,发货快,positive,发货快
TRAIN_42015,PRODUCT_115922,家居生活,质量,质量好,positive,质量好
TRAIN_42025,PRODUCT_521408,美妆个护,价格,性价比高,positive,性价比高
TRAIN_42025,PRODUCT_521408,美妆个护,正品,正品放心,positive,正品放心
TRAIN_42029,PRODUCT_294914,图书音像,内容,内容不错,positive,内容不错
TRAIN_42032,PRODUCT_189104,图书音像,物流,发货快,positive,发货快
TRAIN_42032,PRODUCT_189104,图书音像,价格,性价比高,positive,性价比高
TRAIN_42035,PRODUCT_481419,图书音像,质量,质量好,positive,质量好
TRAIN_42035,PRODUCT_481419,图书音像,价格,性价比高,positive,性价比高
TRAIN_42040,PRODUCT_432666,图书音像,正品,正品放心,positive,正品放心
TRAIN_42044,PRODUCT_16916,图书音像,价格,性价比高,positive,性价比高
TRAIN_42045,PRODUCT_43867,手机/数码,包装,包装好,positive,包装好
TRAIN_42047,PRODUCT_306600,图书音像,内容,内容一般,negative,内容一般
TRAIN_42048,PRODUCT_270329,图书音像,推荐,会回购,positive,会回购
TRAIN_42050,PRODUCT_255186,食品/保健,味道,味道不错,positive,味道不错
TRAIN_42054,PRODUCT_177642,美妆个护,正品,正品放心,positive,正品放心
TRAIN_42054,PRODUCT_177642,美妆个护,味道,味道不错,positive,味道不错
TRAIN_42061,PRODUCT_67756,手机/数码,屏幕,屏幕清晰,positive,屏幕清晰
TRAIN_42062,PRODUCT_236887,图书音像,内容,内容不错,positive,内容不错
TRAIN_42064,PRODUCT_284879,鞋类箱包,质量,质量好,positive,质量好
TRAIN_42066,PRODUCT_443795,图书音像,质量,质量好,positive,质量好
TRAIN_42069,PRODUCT_425205,家用电器,价格,性价比高,positive,性价比高
TRAIN_42072,PRODUCT_7911,图书音像,质量,质量好,positive,质量好
TRAIN_42075,PRODUCT_312400,图书音像,质量,质量好,positive,质量好
TRAIN_42087,PRODUCT_52279,家具/家装/建材,耐用,很耐用,positive,很耐用
TRAIN_42090,PRODUCT_65678,图书音像,价格,性价比高,positive,性价比高
TRAIN_42091,PRODUCT_486392,图书音像,质量,质量好,positive,质量好
TRAIN_42093,PRODUCT_381988,家用电器,耐用,容易坏,negative,容易坏
TRAIN_42099,PRODUCT_241234,图书音像,耐用,容易坏,negative,容易坏
TRAIN_42106,PRODUCT_398572,图书音像,内容,内容不错,positive,内容不错
TRAIN_42109,PRODUCT_333334,图书音像,价格,性价比高,positive,性价比高
TRAIN_42110,PRODUCT_74823,电脑/办公,质量,质量差,negative,质量差
TRAIN_42111,PRODUCT_317730,图书音像,质量,质量好,positive,质量好
TRAIN_42124,PRODUCT_85839,图书音像,质量,质量好,positive,质量好
TRAIN_42124,PRODUCT_85839,图书音像,价格,性价比高,positive,性价比高
TRAIN_42125,PRODUCT_29959,图书音像,物流,发货快,positive,发货快
TRAIN_42128,PRODUCT_156550,手机/数码,质量,质量好,positive,质量好
TRAIN_42140,PRODUCT_40179,图书音像,物流,发货快,positive,发货快
TRAIN_42153,PRODUCT_500061,图书音像,正品,正品放心,positive,正品放心
TRAIN_42161,PRODUCT_437285,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_42174,PRODUCT_50994,美妆个护,味道,味道不错,positive,味道不错
TRAIN_42178,PRODUCT_407428,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_42185,PRODUCT_54561,美妆个护,味道,味道不错,positive,味道不错
TRAIN_42186,PRODUCT_324109,图书音像,价格,性价比高,positive,性价比高
TRAIN_42188,PRODUCT_14898,图书音像,价格,性价比高,positive,性价比高
TRAIN_42202,PRODUCT_105627,图书音像,质量,质量好,positive,质量好
TRAIN_42203,PRODUCT_468098,图书音像,正品,正品放心,positive,正品放心
TRAIN_42206,PRODUCT_160415,美妆个护,物流,发货快,positive,发货快
TRAIN_42209,PRODUCT_317770,母婴/玩具,外观,外观好看,positive,外观好看
TRAIN_42213,PRODUCT_433939,图书音像,质量,质量好,positive,质量好
TRAIN_42217,PRODUCT_61818,图书音像,正品,正品放心,positive,正品放心
TRAIN_42226,PRODUCT_55965,图书音像,质量,质量好,positive,质量好
TRAIN_42226,PRODUCT_55965,图书音像,正品,正品放心,positive,正品放心
TRAIN_42226,PRODUCT_55965,图书音像,内容,内容不错,positive,内容不错
TRAIN_42232,PRODUCT_491170,图书音像,外观,外观好看,positive,外观好看
TRAIN_42233,PRODUCT_377981,钟表/首饰/眼镜/礼品,正品,正品放心,positive,正品放心
TRAIN_42233,PRODUCT_377981,钟表/首饰/眼镜/礼品,正品,疑似假货,negative,疑似假货
TRAIN_42240,PRODUCT_187650,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_42240,PRODUCT_187650,图书音像,推荐,不推荐,negative,不推荐
TRAIN_42242,PRODUCT_213394,图书音像,质量,质量好,positive,质量好
TRAIN_42244,PRODUCT_341271,图书音像,质量,质量差,negative,质量差
TRAIN_42247,PRODUCT_195221,图书音像,包装,包装差,negative,包装差
TRAIN_42254,PRODUCT_516351,图书音像,价格,性价比高,positive,性价比高
TRAIN_42255,PRODUCT_45944,图书音像,物流,发货快,positive,发货快
TRAIN_42261,PRODUCT_399877,图书音像,质量,质量好,positive,质量好
TRAIN_42266,PRODUCT_165948,图书音像,内容,内容不错,positive,内容不错
TRAIN_42267,PRODUCT_282969,图书音像,包装,包装差,negative,包装差
TRAIN_42270,PRODUCT_459553,手机/数码,正品,正品放心,positive,正品放心
TRAIN_42285,PRODUCT_270594,电脑/办公,正品,疑似假货,negative,疑似假货
TRAIN_42289,PRODUCT_523235,图书音像,内容,内容一般,negative,内容一般
TRAIN_42296,PRODUCT_439423,图书音像,质量,质量好,positive,质量好
TRAIN_42300,PRODUCT_125753,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_42305,PRODUCT_136865,图书音像,内容,内容不错,positive,内容不错
TRAIN_42307,PRODUCT_331013,电脑/办公,价格,价格贵,negative,价格贵
TRAIN_42311,PRODUCT_328632,图书音像,质量,质量好,positive,质量好
TRAIN_42314,PRODUCT_485566,图书音像,内容,内容不错,positive,内容不错
TRAIN_42319,PRODUCT_351952,图书音像,正品,正品放心,positive,正品放心
TRAIN_42322,PRODUCT_2256,图书音像,内容,内容一般,negative,内容一般
TRAIN_42325,PRODUCT_228004,家用电器,推荐,会回购,positive,会回购
TRAIN_42326,PRODUCT_366642,图书音像,内容,内容不错,positive,内容不错
TRAIN_42335,PRODUCT_525228,运动户外,正品,正品放心,positive,正品放心
TRAIN_42338,PRODUCT_173328,电脑/办公,质量,质量差,negative,质量差
TRAIN_42341,PRODUCT_375600,图书音像,正品,正品放心,positive,正品放心
TRAIN_42345,PRODUCT_47275,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_42348,PRODUCT_436384,图书音像,质量,质量差,negative,质量差
TRAIN_42349,PRODUCT_144092,图书音像,质量,质量好,positive,质量好
TRAIN_42350,PRODUCT_155794,图书音像,正品,正品放心,positive,正品放心
TRAIN_42350,PRODUCT_155794,图书音像,外观,外观好看,positive,外观好看
TRAIN_42351,PRODUCT_265452,图书音像,物流,发货快,positive,发货快
TRAIN_42351,PRODUCT_265452,图书音像,正品,正品放心,positive,正品放心
TRAIN_42355,PRODUCT_5830,图书音像,包装,包装好,positive,包装好
TRAIN_42360,PRODUCT_376803,电脑/办公,物流,发货快,positive,发货快
TRAIN_42366,PRODUCT_440694,家用电器,正品,正品放心,positive,正品放心
TRAIN_42368,PRODUCT_257476,图书音像,质量,质量好,positive,质量好
TRAIN_42374,PRODUCT_492555,图书音像,价格,性价比高,positive,性价比高
TRAIN_42375,PRODUCT_387734,图书音像,质量,质量好,positive,质量好
TRAIN_42376,PRODUCT_423285,手机/数码,质量,质量好,positive,质量好
TRAIN_42385,PRODUCT_219819,图书音像,内容,内容不错,positive,内容不错
TRAIN_42388,PRODUCT_394095,电脑/办公,质量,质量好,positive,质量好
TRAIN_42390,PRODUCT_415062,图书音像,质量,质量差,negative,质量差
TRAIN_42390,PRODUCT_415062,图书音像,正品,正品放心,positive,正品放心
TRAIN_42394,PRODUCT_364376,图书音像,包装,包装好,positive,包装好
TRAIN_42403,PRODUCT_481927,图书音像,价格,性价比高,positive,性价比高
TRAIN_42404,PRODUCT_275062,图书音像,包装,包装好,positive,包装好
TRAIN_42404,PRODUCT_275062,图书音像,耐用,容易坏,negative,容易坏
TRAIN_42411,PRODUCT_524987,图书音像,质量,质量好,positive,质量好
TRAIN_42412,PRODUCT_220472,图书音像,价格,性价比高,positive,性价比高
TRAIN_42413,PRODUCT_451346,家用电器,质量,质量好,positive,质量好
TRAIN_42413,PRODUCT_451346,家用电器,物流,发货快,positive,发货快
TRAIN_42418,PRODUCT_102031,电脑/办公,质量,质量好,positive,质量好
TRAIN_42418,PRODUCT_102031,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_42418,PRODUCT_102031,电脑/办公,推荐,会回购,positive,会回购
TRAIN_42422,PRODUCT_276042,美妆个护,正品,正品放心,positive,正品放心
TRAIN_42428,PRODUCT_67973,其他,价格,性价比高,positive,性价比高
TRAIN_42436,PRODUCT_466099,手机/数码,正品,正品放心,positive,正品放心
TRAIN_42439,PRODUCT_456688,图书音像,质量,质量好,positive,质量好
TRAIN_42446,PRODUCT_235351,图书音像,质量,质量好,positive,质量好
TRAIN_42450,PRODUCT_340498,图书音像,正品,正品放心,positive,正品放心
TRAIN_42456,PRODUCT_243075,家用电器,质量,质量好,positive,质量好
TRAIN_42467,PRODUCT_161470,图书音像,正品,正品放心,positive,正品放心
TRAIN_42474,PRODUCT_183408,图书音像,质量,质量差,negative,质量差
TRAIN_42476,PRODUCT_307195,食品/保健,味道,味道不错,positive,味道不错
TRAIN_42485,PRODUCT_283312,图书音像,价格,性价比高,positive,性价比高
TRAIN_42485,PRODUCT_283312,图书音像,价格,价格贵,negative,价格贵
TRAIN_42485,PRODUCT_283312,图书音像,内容,内容不错,positive,内容不错
TRAIN_42486,PRODUCT_401701,图书音像,质量,质量好,positive,质量好
TRAIN_42491,PRODUCT_259687,图书音像,质量,质量好,positive,质量好
TRAIN_42492,PRODUCT_407428,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_42495,PRODUCT_346311,食品/保健,味道,味道不错,positive,味道不错
TRAIN_42499,PRODUCT_363925,图书音像,质量,质量好,positive,质量好
TRAIN_42509,PRODUCT_295036,图书音像,推荐,会回购,positive,会回购
TRAIN_42510,PRODUCT_30557,图书音像,内容,内容不错,positive,内容不错
TRAIN_42514,PRODUCT_524594,手机/数码,价格,性价比高,positive,性价比高
TRAIN_42518,PRODUCT_365904,图书音像,物流,发货快,positive,发货快
TRAIN_42520,PRODUCT_308528,手机/数码,正品,正品放心,positive,正品放心
TRAIN_42522,PRODUCT_247796,电脑/办公,耐用,很耐用,positive,很耐用
TRAIN_42531,PRODUCT_393063,电脑/办公,物流,发货快,positive,发货快
TRAIN_42534,PRODUCT_254179,图书音像,价格,性价比高,positive,性价比高
TRAIN_42537,PRODUCT_521321,食品/保健,物流,发货快,positive,发货快
TRAIN_42537,PRODUCT_521321,食品/保健,味道,味道不错,positive,味道不错
TRAIN_42540,PRODUCT_289282,图书音像,质量,质量好,positive,质量好
TRAIN_42540,PRODUCT_289282,图书音像,正品,正品放心,positive,正品放心
TRAIN_42554,PRODUCT_218849,图书音像,质量,质量好,positive,质量好
TRAIN_42556,PRODUCT_434268,家居生活,质量,质量好,positive,质量好
TRAIN_42563,PRODUCT_320711,手机/数码,物流,发货快,positive,发货快
TRAIN_42569,PRODUCT_4498,图书音像,正品,正品放心,positive,正品放心
TRAIN_42571,PRODUCT_265838,图书音像,物流,发货快,positive,发货快
TRAIN_42571,PRODUCT_265838,图书音像,价格,性价比高,positive,性价比高
TRAIN_42580,PRODUCT_220633,图书音像,内容,内容不错,positive,内容不错
TRAIN_42587,PRODUCT_429626,图书音像,价格,性价比高,positive,性价比高
TRAIN_42588,PRODUCT_200591,图书音像,质量,质量好,positive,质量好
TRAIN_42592,PRODUCT_487818,美妆个护,价格,性价比高,positive,性价比高
TRAIN_42598,PRODUCT_56075,鞋类箱包,质量,质量差,negative,质量差
TRAIN_42598,PRODUCT_56075,鞋类箱包,尺码,尺码不准,negative,尺码不准
TRAIN_42604,PRODUCT_476499,图书音像,价格,性价比高,positive,性价比高
TRAIN_42626,PRODUCT_188539,手机/数码,质量,质量好,positive,质量好
TRAIN_42626,PRODUCT_188539,手机/数码,物流,发货快,positive,发货快
TRAIN_42626,PRODUCT_188539,手机/数码,包装,包装好,positive,包装好
TRAIN_42631,PRODUCT_395440,家用电器,价格,价格贵,negative,价格贵
TRAIN_42650,PRODUCT_250137,家居生活,价格,性价比高,positive,性价比高
TRAIN_42652,PRODUCT_191839,家用电器,质量,质量差,negative,质量差
TRAIN_42652,PRODUCT_191839,家用电器,耐用,容易坏,negative,容易坏
TRAIN_42652,PRODUCT_191839,家用电器,推荐,不推荐,negative,不推荐
TRAIN_42656,PRODUCT_427771,图书音像,正品,正品放心,positive,正品放心
TRAIN_42662,PRODUCT_235062,图书音像,耐用,容易坏,negative,容易坏
TRAIN_42666,PRODUCT_234323,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_42668,PRODUCT_213427,图书音像,质量,质量好,positive,质量好
TRAIN_42669,PRODUCT_246167,图书音像,质量,质量好,positive,质量好
TRAIN_42670,PRODUCT_102295,图书音像,推荐,会回购,positive,会回购
TRAIN_42691,PRODUCT_480826,图书音像,正品,正品放心,positive,正品放心
TRAIN_42698,PRODUCT_336041,图书音像,物流,发货快,positive,发货快
TRAIN_42701,PRODUCT_124579,图书音像,质量,质量好,positive,质量好
TRAIN_42709,PRODUCT_131506,美妆个护,正品,正品放心,positive,正品放心
TRAIN_42712,PRODUCT_362393,美妆个护,包装,包装好,positive,包装好
TRAIN_42714,PRODUCT_44414,图书音像,质量,质量好,positive,质量好
TRAIN_42715,PRODUCT_72561,母婴/玩具,正品,正品放心,positive,正品放心
TRAIN_42719,PRODUCT_188705,图书音像,推荐,不推荐,negative,不推荐
TRAIN_42720,PRODUCT_318499,图书音像,内容,内容一般,negative,内容一般
TRAIN_42722,PRODUCT_86325,图书音像,内容,内容不错,positive,内容不错
TRAIN_42727,PRODUCT_358474,图书音像,质量,质量好,positive,质量好
TRAIN_42736,PRODUCT_320518,手机/数码,外观,外观一般,negative,外观一般
TRAIN_42738,PRODUCT_228830,图书音像,正品,正品放心,positive,正品放心
TRAIN_42748,PRODUCT_504340,图书音像,正品,正品放心,positive,正品放心
TRAIN_42750,PRODUCT_233309,手机/数码,质量,质量好,positive,质量好
TRAIN_42754,PRODUCT_29262,电脑/办公,质量,质量好,positive,质量好
TRAIN_42758,PRODUCT_114501,手机/数码,正品,正品放心,positive,正品放心
TRAIN_42768,PRODUCT_182682,图书音像,内容,内容一般,negative,内容一般
TRAIN_42774,PRODUCT_24880,图书音像,质量,质量好,positive,质量好
TRAIN_42779,PRODUCT_140336,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_42781,PRODUCT_318612,图书音像,内容,内容不错,positive,内容不错
TRAIN_42783,PRODUCT_111682,家用电器,质量,质量好,positive,质量好
TRAIN_42783,PRODUCT_111682,家用电器,价格,性价比高,positive,性价比高
TRAIN_42790,PRODUCT_173371,图书音像,正品,正品放心,positive,正品放心
TRAIN_42806,PRODUCT_66522,美妆个护,味道,味道不错,positive,味道不错
TRAIN_42807,PRODUCT_87274,图书音像,正品,正品放心,positive,正品放心
TRAIN_42810,PRODUCT_127731,图书音像,质量,质量好,positive,质量好
TRAIN_42810,PRODUCT_127731,图书音像,正品,正品放心,positive,正品放心
TRAIN_42821,PRODUCT_114446,图书音像,内容,内容不错,positive,内容不错
TRAIN_42828,PRODUCT_398242,图书音像,推荐,会回购,positive,会回购
TRAIN_42837,PRODUCT_523637,图书音像,内容,内容不错,positive,内容不错
TRAIN_42846,PRODUCT_375828,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_42846,PRODUCT_375828,电脑/办公,外观,外观好看,positive,外观好看
TRAIN_42848,PRODUCT_434874,图书音像,正品,正品放心,positive,正品放心
TRAIN_42854,PRODUCT_435053,图书音像,内容,内容不错,positive,内容不错
TRAIN_42861,PRODUCT_269440,图书音像,质量,质量好,positive,质量好
TRAIN_42866,PRODUCT_71110,家居生活,质量,质量差,negative,质量差
TRAIN_42866,PRODUCT_71110,家居生活,耐用,容易坏,negative,容易坏
TRAIN_42874,PRODUCT_499169,图书音像,正品,正品放心,positive,正品放心
TRAIN_42879,PRODUCT_31333,图书音像,质量,质量好,positive,质量好
TRAIN_42882,PRODUCT_137149,美妆个护,物流,发货快,positive,发货快
TRAIN_42886,PRODUCT_391042,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_42894,PRODUCT_148402,美妆个护,价格,性价比高,positive,性价比高
TRAIN_42901,PRODUCT_506514,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_42907,PRODUCT_477639,图书音像,内容,内容不错,positive,内容不错
TRAIN_42914,PRODUCT_156270,电脑/办公,包装,包装好,positive,包装好
