product_id,category,tag,polarity,count,ratio
PRODUCT_291528,手机/数码,性价比高,positive,2,0.18181818181818182
PRODUCT_291528,手机/数码,质量差,negative,2,0.18181818181818182
PRODUCT_291528,手机/数码,很耐用,positive,1,0.09090909090909091
PRODUCT_291528,手机/数码,正品放心,positive,1,0.09090909090909091
PRODUCT_291609,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_291618,手机/数码,外观好看,positive,2,0.3333333333333333
PRODUCT_291618,手机/数码,会回购,positive,1,0.16666666666666666
PRODUCT_291618,手机/数码,很耐用,positive,1,0.16666666666666666
PRODUCT_291618,手机/数码,性价比高,positive,1,0.16666666666666666
PRODUCT_291618,手机/数码,续航久,positive,1,0.16666666666666666
PRODUCT_291735,图书音像,质量好,positive,1,1.0
PRODUCT_291828,图书音像,内容不错,positive,1,1.0
PRODUCT_29188,电脑/办公,外观好看,positive,2,0.6666666666666666
PRODUCT_29188,电脑/办公,正品放心,positive,1,0.3333333333333333
PRODUCT_292028,机票/充值/票务/虚拟,不推荐,negative,1,1.0
PRODUCT_292076,图书音像,不推荐,negative,1,0.1111111111111111
PRODUCT_292076,图书音像,质量差,negative,1,0.1111111111111111
PRODUCT_292427,图书音像,外观好看,positive,1,1.0
PRODUCT_292446,图书音像,价格贵,negative,1,1.0
PRODUCT_292446,图书音像,疑似假货,negative,1,1.0
PRODUCT_292468,图书音像,容易坏,negative,1,0.3333333333333333
PRODUCT_292468,图书音像,质量差,negative,1,0.3333333333333333
PRODUCT_292469,图书音像,包装差,negative,1,0.05263157894736842
PRODUCT_292469,图书音像,外观好看,positive,1,0.05263157894736842
PRODUCT_292469,图书音像,正品放心,positive,1,0.05263157894736842
PRODUCT_292469,图书音像,疑似假货,negative,1,0.05263157894736842
PRODUCT_292469,图书音像,质量好,positive,1,0.05263157894736842
PRODUCT_292469,图书音像,质量差,negative,1,0.05263157894736842
PRODUCT_292484,图书音像,质量好,positive,1,1.0
PRODUCT_292485,图书音像,容易坏,negative,1,0.2
PRODUCT_292485,图书音像,质量差,negative,1,0.2
PRODUCT_29249,图书音像,外观好看,positive,1,1.0
PRODUCT_292562,图书音像,正品放心,positive,1,1.0
PRODUCT_292583,电脑/办公,质量差,negative,1,1.0
PRODUCT_29262,电脑/办公,质量好,positive,1,0.3333333333333333
PRODUCT_292645,图书音像,包装差,negative,1,1.0
PRODUCT_292653,图书音像,内容不错,positive,1,1.0
PRODUCT_292736,家用电器,价格贵,negative,1,1.0
PRODUCT_292736,家用电器,外观好看,positive,1,1.0
PRODUCT_292957,图书音像,疑似假货,negative,1,1.0
PRODUCT_293021,图书音像,内容不错,positive,1,0.5
PRODUCT_293021,图书音像,性价比高,positive,1,0.5
PRODUCT_293116,图书音像,质量好,positive,1,1.0
PRODUCT_293136,手机/数码,外观好看,positive,1,1.0
PRODUCT_293137,图书音像,正品放心,positive,1,0.2
PRODUCT_29325,家用电器,正品放心,positive,1,0.16666666666666666
PRODUCT_29325,家用电器,质量好,positive,1,0.16666666666666666
PRODUCT_293255,钟表/首饰/眼镜/礼品,外观好看,positive,1,0.16666666666666666
PRODUCT_293255,钟表/首饰/眼镜/礼品,正品放心,positive,1,0.16666666666666666
PRODUCT_293271,图书音像,内容不错,positive,2,0.5
PRODUCT_293417,图书音像,性价比高,positive,1,1.0
PRODUCT_293515,图书音像,不推荐,negative,1,1.0
PRODUCT_293534,图书音像,质量差,negative,1,1.0
PRODUCT_293594,图书音像,疑似假货,negative,2,0.4
PRODUCT_293655,图书音像,性价比高,positive,1,1.0
PRODUCT_293658,图书音像,外观好看,positive,1,1.0
PRODUCT_293738,图书音像,不推荐,negative,1,0.5
PRODUCT_293742,图书音像,价格贵,negative,1,1.0
PRODUCT_293775,美妆个护,味道不错,positive,4,0.8
PRODUCT_293775,美妆个护,正品放心,positive,2,0.4
PRODUCT_293775,美妆个护,疑似假货,negative,1,0.2
PRODUCT_293814,图书音像,正品放心,positive,1,1.0
PRODUCT_293930,图书音像,外观一般,negative,1,1.0
PRODUCT_293930,图书音像,外观好看,positive,1,1.0
PRODUCT_293930,图书音像,质量好,positive,1,1.0
PRODUCT_293996,图书音像,价格贵,negative,1,0.5
PRODUCT_294013,图书音像,质量好,positive,1,1.0
PRODUCT_294015,图书音像,不推荐,negative,1,1.0
PRODUCT_294041,美妆个护,味道不错,positive,2,0.16666666666666666
PRODUCT_294041,美妆个护,正品放心,positive,2,0.16666666666666666
PRODUCT_294041,美妆个护,价格贵,negative,1,0.08333333333333333
PRODUCT_294043,图书音像,质量好,positive,1,0.16666666666666666
PRODUCT_294150,图书音像,外观好看,positive,1,0.14285714285714285
PRODUCT_294150,图书音像,性价比高,positive,1,0.14285714285714285
PRODUCT_294150,图书音像,正品放心,positive,1,0.14285714285714285
PRODUCT_294150,图书音像,质量好,positive,1,0.14285714285714285
PRODUCT_294189,图书音像,外观好看,positive,1,1.0
PRODUCT_294192,电脑/办公,外观好看,positive,3,0.3333333333333333
PRODUCT_294216,图书音像,味道不错,positive,1,0.06666666666666667
PRODUCT_294216,图书音像,性价比高,positive,1,0.06666666666666667
PRODUCT_294216,图书音像,疑似假货,negative,1,0.06666666666666667
PRODUCT_294257,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_294257,图书音像,疑似假货,negative,1,0.3333333333333333
PRODUCT_294257,图书音像,质量差,negative,1,0.3333333333333333
PRODUCT_294282,图书音像,价格贵,negative,1,0.1
PRODUCT_294282,图书音像,会回购,positive,1,0.1
PRODUCT_294311,图书音像,外观好看,positive,4,0.2222222222222222
PRODUCT_294311,图书音像,不推荐,negative,1,0.05555555555555555
PRODUCT_294311,图书音像,发货快,positive,1,0.05555555555555555
PRODUCT_294311,图书音像,正品放心,positive,1,0.05555555555555555
PRODUCT_294337,图书音像,内容不错,positive,1,1.0
PRODUCT_294368,电脑/办公,外观好看,positive,1,0.5
PRODUCT_294368,电脑/办公,质量好,positive,1,0.5
PRODUCT_294413,电脑/办公,外观好看,positive,4,0.3076923076923077
PRODUCT_294413,电脑/办公,不推荐,negative,1,0.07692307692307693
PRODUCT_294413,电脑/办公,价格贵,negative,1,0.07692307692307693
PRODUCT_294413,电脑/办公,容易坏,negative,1,0.07692307692307693
PRODUCT_294413,电脑/办公,正品放心,positive,1,0.07692307692307693
PRODUCT_294430,图书音像,外观好看,positive,1,1.0
PRODUCT_294619,图书音像,正品放心,positive,1,0.16666666666666666
PRODUCT_294619,图书音像,物流慢,negative,1,0.16666666666666666
PRODUCT_294619,图书音像,质量好,positive,1,0.16666666666666666
PRODUCT_294632,图书音像,性价比高,positive,1,1.0
PRODUCT_294634,美妆个护,正品放心,positive,2,0.5
PRODUCT_294634,美妆个护,疑似假货,negative,2,0.5
PRODUCT_294672,电脑/办公,会回购,positive,1,0.14285714285714285
PRODUCT_294697,图书音像,性价比高,positive,1,0.1111111111111111
PRODUCT_294697,图书音像,正品放心,positive,1,0.1111111111111111
PRODUCT_294697,图书音像,疑似假货,negative,1,0.1111111111111111
PRODUCT_294699,美妆个护,会回购,positive,1,0.25
PRODUCT_294749,图书音像,质量好,positive,1,1.0
PRODUCT_294843,图书音像,发货快,positive,1,0.25
PRODUCT_294843,图书音像,正品放心,positive,1,0.25
PRODUCT_294844,图书音像,不推荐,negative,1,0.05263157894736842
PRODUCT_294844,图书音像,正品放心,positive,1,0.05263157894736842
PRODUCT_294844,图书音像,质量差,negative,1,0.05263157894736842
PRODUCT_294847,鞋类箱包,外观一般,negative,1,1.0
PRODUCT_294847,鞋类箱包,质量好,positive,1,1.0
PRODUCT_294857,图书音像,正品放心,positive,1,1.0
PRODUCT_294914,图书音像,内容不错,positive,1,1.0
PRODUCT_294959,图书音像,价格贵,negative,1,0.3333333333333333
PRODUCT_294959,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_295000,电脑/办公,正品放心,positive,1,1.0
PRODUCT_295023,图书音像,外观好看,positive,3,0.2727272727272727
PRODUCT_295023,图书音像,很耐用,positive,1,0.09090909090909091
PRODUCT_295023,图书音像,正品放心,positive,1,0.09090909090909091
PRODUCT_295023,图书音像,质量好,positive,1,0.09090909090909091
PRODUCT_295023,图书音像,质量差,negative,1,0.09090909090909091
PRODUCT_295036,图书音像,会回购,positive,1,1.0
PRODUCT_295079,其他,疑似假货,negative,1,0.5
PRODUCT_29512,图书音像,正品放心,positive,1,1.0
PRODUCT_295148,图书音像,性价比高,positive,1,1.0
PRODUCT_295246,图书音像,外观好看,positive,1,0.16666666666666666
PRODUCT_295246,图书音像,质量差,negative,1,0.16666666666666666
PRODUCT_295261,图书音像,正品放心,positive,1,1.0
PRODUCT_295303,其他,正品放心,positive,6,0.3333333333333333
PRODUCT_295303,其他,疑似假货,negative,3,0.16666666666666666
PRODUCT_295303,其他,性价比高,positive,1,0.05555555555555555
PRODUCT_295385,钟表/首饰/眼镜/礼品,外观好看,positive,1,0.5
PRODUCT_295385,钟表/首饰/眼镜/礼品,正品放心,positive,1,0.5
PRODUCT_295435,手机/数码,外观好看,positive,1,0.5
PRODUCT_295496,图书音像,很新鲜,positive,1,0.125
PRODUCT_295547,图书音像,质量好,positive,1,1.0
PRODUCT_295622,图书音像,疑似假货,negative,1,1.0
PRODUCT_295665,图书音像,内容不错,positive,1,0.3333333333333333
PRODUCT_295701,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_295720,图书音像,不推荐,negative,1,0.3333333333333333
PRODUCT_295720,图书音像,内容一般,negative,1,0.3333333333333333
PRODUCT_295720,图书音像,性价比高,positive,1,0.3333333333333333
PRODUCT_295769,母婴/玩具,正品放心,positive,1,1.0
PRODUCT_295794,图书音像,性价比高,positive,1,1.0
PRODUCT_295810,图书音像,不推荐,negative,1,0.5
PRODUCT_295827,图书音像,不推荐,negative,1,1.0
PRODUCT_295827,图书音像,会回购,positive,1,1.0
PRODUCT_295855,图书音像,质量好,positive,1,1.0
PRODUCT_295935,图书音像,内容不错,positive,1,1.0
PRODUCT_29595,图书音像,外观好看,positive,1,1.0
PRODUCT_296016,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_296022,图书音像,疑似假货,negative,1,0.3333333333333333
PRODUCT_296042,图书音像,质量好,positive,1,0.16666666666666666
PRODUCT_296083,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_296111,图书音像,性价比高,positive,1,0.5
PRODUCT_296111,图书音像,正品放心,positive,1,0.5
PRODUCT_296119,家用电器,外观好看,positive,1,0.125
PRODUCT_296119,家用电器,很耐用,positive,1,0.125
PRODUCT_296240,图书音像,质量好,positive,1,1.0
PRODUCT_296263,图书音像,外观好看,positive,1,1.0
PRODUCT_296275,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_296304,图书音像,尺码合适,positive,1,0.2
PRODUCT_296309,图书音像,外观好看,positive,1,1.0
PRODUCT_296310,图书音像,包装差,negative,1,1.0
PRODUCT_296338,图书音像,价格贵,negative,1,0.5
PRODUCT_296390,手机/数码,质量差,negative,2,0.15384615384615385
PRODUCT_296390,手机/数码,会回购,positive,1,0.07692307692307693
PRODUCT_296390,手机/数码,很耐用,positive,1,0.07692307692307693
PRODUCT_296390,手机/数码,续航差,negative,1,0.07692307692307693
PRODUCT_296414,食品/保健,味道不错,positive,1,1.0
PRODUCT_296462,图书音像,外观好看,positive,1,1.0
PRODUCT_296534,图书音像,内容不错,positive,1,1.0
PRODUCT_296617,图书音像,外观好看,positive,1,1.0
PRODUCT_296641,食品/保健,不推荐,negative,1,1.0
PRODUCT_296666,其他,外观好看,positive,1,0.5
PRODUCT_296680,图书音像,不推荐,negative,1,1.0
PRODUCT_296680,图书音像,内容一般,negative,1,1.0
PRODUCT_296717,图书音像,质量差,negative,1,1.0
PRODUCT_296731,图书音像,内容不错,positive,1,0.5
PRODUCT_296796,其他,性价比高,positive,1,1.0
PRODUCT_296932,手机/数码,性价比高,positive,1,1.0
PRODUCT_296949,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_296952,图书音像,很新鲜,positive,1,1.0
PRODUCT_297030,图书音像,外观一般,negative,1,0.3333333333333333
PRODUCT_297060,手机/数码,客服好,positive,1,1.0
PRODUCT_297086,图书音像,不推荐,negative,1,1.0
PRODUCT_297086,图书音像,质量差,negative,1,1.0
PRODUCT_297093,图书音像,包装好,positive,1,0.5
PRODUCT_297124,手机/数码,很新鲜,positive,1,0.3333333333333333
PRODUCT_297124,手机/数码,很耐用,positive,1,0.3333333333333333
PRODUCT_297181,手机/数码,性价比高,positive,1,0.2
PRODUCT_297181,手机/数码,正品放心,positive,1,0.2
PRODUCT_29722,图书音像,外观好看,positive,1,0.5
PRODUCT_297271,图书音像,正品放心,positive,2,1.0
PRODUCT_297273,图书音像,内容不错,positive,1,1.0
PRODUCT_297327,手机/数码,正品放心,positive,2,0.4
PRODUCT_297327,手机/数码,外观好看,positive,1,0.2
PRODUCT_297376,家具/家装/建材,外观好看,positive,1,1.0
PRODUCT_29744,家具/家装/建材,发货快,positive,2,0.09090909090909091
PRODUCT_29744,家具/家装/建材,外观好看,positive,2,0.09090909090909091
PRODUCT_29744,家具/家装/建材,包装好,positive,1,0.045454545454545456
PRODUCT_297570,图书音像,正品放心,positive,1,1.0
PRODUCT_297751,其他,外观好看,positive,1,0.3333333333333333
PRODUCT_29793,图书音像,内容不错,positive,1,1.0
PRODUCT_297998,图书音像,包装差,negative,1,0.2
PRODUCT_297998,图书音像,外观一般,negative,1,0.2
PRODUCT_298043,图书音像,质量差,negative,2,0.16666666666666666
PRODUCT_298043,图书音像,价格贵,negative,1,0.08333333333333333
PRODUCT_298043,图书音像,内容不错,positive,1,0.08333333333333333
PRODUCT_298057,图书音像,很新鲜,positive,1,1.0
PRODUCT_298066,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_298066,图书音像,质量差,negative,1,0.3333333333333333
PRODUCT_298079,图书音像,价格贵,negative,1,0.25
PRODUCT_298079,图书音像,正品放心,positive,1,0.25
PRODUCT_298079,图书音像,疑似假货,negative,1,0.25
PRODUCT_298079,图书音像,质量差,negative,1,0.25
PRODUCT_2981,图书音像,不推荐,negative,1,0.2
PRODUCT_298120,图书音像,内容一般,negative,1,0.14285714285714285
PRODUCT_298120,图书音像,很新鲜,positive,1,0.14285714285714285
PRODUCT_298120,图书音像,质量好,positive,1,0.14285714285714285
PRODUCT_298194,图书音像,包装差,negative,2,0.14285714285714285
PRODUCT_298194,图书音像,正品放心,positive,2,0.14285714285714285
PRODUCT_298195,图书音像,正品放心,positive,1,0.2
PRODUCT_298209,图书音像,内容不错,positive,1,0.07692307692307693
PRODUCT_298209,图书音像,味道不错,positive,1,0.07692307692307693
PRODUCT_298209,图书音像,质量好,positive,1,0.07692307692307693
PRODUCT_298225,图书音像,外观好看,positive,2,0.5
PRODUCT_298256,家居生活,外观一般,negative,1,1.0
PRODUCT_298256,家居生活,外观好看,positive,1,1.0
PRODUCT_298276,图书音像,质量好,positive,1,1.0
PRODUCT_298307,母婴/玩具,外观好看,positive,1,0.1
PRODUCT_298307,母婴/玩具,正品放心,positive,1,0.1
PRODUCT_298334,图书音像,内容不错,positive,1,1.0
PRODUCT_298346,图书音像,正品放心,positive,1,1.0
PRODUCT_298472,图书音像,会回购,positive,1,1.0
PRODUCT_298479,图书音像,质量好,positive,2,0.125
PRODUCT_298479,图书音像,外观好看,positive,1,0.0625
PRODUCT_298479,图书音像,性价比高,positive,1,0.0625
PRODUCT_298479,图书音像,正品放心,positive,1,0.0625
PRODUCT_298479,图书音像,疑似假货,negative,1,0.0625
PRODUCT_298562,图书音像,包装差,negative,1,0.1
PRODUCT_298562,图书音像,性价比高,positive,1,0.1
PRODUCT_298562,图书音像,疑似假货,negative,1,0.1
PRODUCT_298562,图书音像,质量好,positive,1,0.1
PRODUCT_298563,图书音像,疑似假货,negative,3,0.375
PRODUCT_298563,图书音像,质量差,negative,2,0.25
PRODUCT_298563,图书音像,包装差,negative,1,0.125
PRODUCT_298563,图书音像,外观好看,positive,1,0.125
PRODUCT_298563,图书音像,正品放心,positive,1,0.125
PRODUCT_298564,图书音像,外观好看,positive,1,1.0
PRODUCT_298584,图书音像,正品放心,positive,1,0.25
PRODUCT_298584,图书音像,质量好,positive,1,0.25
PRODUCT_298665,图书音像,性价比高,positive,1,1.0
PRODUCT_298715,图书音像,性价比高,positive,1,0.25
PRODUCT_298750,图书音像,正品放心,positive,1,1.0
PRODUCT_298878,图书音像,容易坏,negative,1,1.0
PRODUCT_298908,图书音像,很新鲜,positive,1,1.0
PRODUCT_298909,图书音像,不推荐,negative,1,0.14285714285714285
PRODUCT_299190,图书音像,包装差,negative,1,1.0
PRODUCT_299283,图书音像,不推荐,negative,1,1.0
PRODUCT_299472,手机/数码,质量好,positive,1,1.0
PRODUCT_299493,图书音像,内容不错,positive,1,0.1111111111111111
PRODUCT_299493,图书音像,外观好看,positive,1,0.1111111111111111
PRODUCT_299493,图书音像,疑似假货,negative,1,0.1111111111111111
PRODUCT_299493,图书音像,质量好,positive,1,0.1111111111111111
PRODUCT_299503,钟表/首饰/眼镜/礼品,外观好看,positive,1,1.0
PRODUCT_299504,母婴/玩具,性价比高,positive,1,0.3333333333333333
PRODUCT_299507,图书音像,会回购,positive,1,0.08333333333333333
PRODUCT_299507,图书音像,正品放心,positive,1,0.08333333333333333
PRODUCT_299507,图书音像,疑似假货,negative,1,0.08333333333333333
PRODUCT_299507,图书音像,质量好,positive,1,0.08333333333333333
PRODUCT_299510,美妆个护,味道不错,positive,1,1.0
PRODUCT_299608,图书音像,不推荐,negative,1,1.0
PRODUCT_299643,图书音像,性价比高,positive,1,0.5
PRODUCT_299650,图书音像,疑似假货,negative,1,1.0
PRODUCT_299650,图书音像,质量好,positive,1,1.0
PRODUCT_299777,家用电器,外观好看,positive,1,0.2
PRODUCT_299777,家用电器,正品放心,positive,1,0.2
PRODUCT_299783,家居生活,性价比高,positive,1,0.16666666666666666
PRODUCT_299798,图书音像,质量好,positive,1,0.5
PRODUCT_299827,图书音像,外观好看,positive,1,1.0
PRODUCT_299843,图书音像,不推荐,negative,1,0.14285714285714285
PRODUCT_299843,图书音像,外观好看,positive,1,0.14285714285714285
PRODUCT_299843,图书音像,质量好,positive,1,0.14285714285714285
PRODUCT_299843,图书音像,质量差,negative,1,0.14285714285714285
PRODUCT_29990,图书音像,不推荐,negative,1,1.0
PRODUCT_29990,图书音像,质量差,negative,1,1.0
PRODUCT_29991,图书音像,质量好,positive,1,1.0
PRODUCT_299934,图书音像,质量好,positive,1,1.0
PRODUCT_299937,食品/保健,味道不错,positive,1,0.5
PRODUCT_299943,图书音像,价格贵,negative,1,1.0
PRODUCT_300039,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_300076,食品/保健,很耐用,positive,1,1.0
PRODUCT_30012,图书音像,质量差,negative,1,1.0
PRODUCT_300150,家居生活,味道不错,positive,2,1.0
PRODUCT_300150,家居生活,外观好看,positive,1,0.5
PRODUCT_30027,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_300294,电脑/办公,会回购,positive,1,0.2
PRODUCT_300300,图书音像,内容不错,positive,1,1.0
PRODUCT_300318,图书音像,性价比高,positive,1,0.3333333333333333
PRODUCT_300382,图书音像,正品放心,positive,1,1.0
PRODUCT_300555,图书音像,质量差,negative,1,1.0
PRODUCT_300557,图书音像,性价比高,positive,4,0.23529411764705882
PRODUCT_300557,图书音像,包装差,negative,1,0.058823529411764705
PRODUCT_300557,图书音像,外观好看,positive,1,0.058823529411764705
PRODUCT_300578,手机/数码,性价比高,positive,1,1.0
PRODUCT_300600,图书音像,外观好看,positive,1,0.5
PRODUCT_300718,图书音像,会回购,positive,1,1.0
PRODUCT_300786,图书音像,包装好,positive,1,1.0
PRODUCT_300808,图书音像,质量好,positive,1,1.0
PRODUCT_30081,电脑/办公,价格贵,negative,1,0.1111111111111111
PRODUCT_30081,电脑/办公,很耐用,positive,1,0.1111111111111111
PRODUCT_300811,图书音像,包装好,positive,1,0.3333333333333333
PRODUCT_300824,图书音像,会回购,positive,1,1.0
PRODUCT_300862,图书音像,外观好看,positive,3,0.375
PRODUCT_300862,图书音像,包装差,negative,1,0.125
PRODUCT_300862,图书音像,很耐用,positive,1,0.125
PRODUCT_300894,家居生活,包装差,negative,1,0.5
PRODUCT_300928,图书音像,正品放心,positive,1,0.0625
PRODUCT_301039,图书音像,内容不错,positive,1,0.5
PRODUCT_301043,图书音像,外观好看,positive,1,1.0
PRODUCT_301061,电脑/办公,发货快,positive,1,0.2
PRODUCT_301061,电脑/办公,性价比高,positive,1,0.2
PRODUCT_301083,图书音像,包装好,positive,1,0.5
PRODUCT_301083,图书音像,正品放心,positive,1,0.5
PRODUCT_301136,电脑/办公,性价比高,positive,3,0.25
PRODUCT_301136,电脑/办公,外观好看,positive,1,0.08333333333333333
PRODUCT_301158,其他,味道不错,positive,1,0.5
PRODUCT_301198,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_301217,电脑/办公,质量差,negative,1,1.0
PRODUCT_301260,图书音像,性价比高,positive,1,1.0
PRODUCT_301366,家用电器,外观好看,positive,1,0.5
PRODUCT_301444,图书音像,包装好,positive,1,0.5
PRODUCT_301507,图书音像,不推荐,negative,1,0.5
PRODUCT_301534,图书音像,外观好看,positive,1,1.0
PRODUCT_301593,电脑/办公,外观好看,positive,2,0.2857142857142857
PRODUCT_301593,电脑/办公,很新鲜,positive,1,0.14285714285714285
PRODUCT_301593,电脑/办公,正品放心,positive,1,0.14285714285714285
PRODUCT_301602,图书音像,内容一般,negative,1,1.0
PRODUCT_301715,电脑/办公,外观好看,positive,1,0.5
PRODUCT_301813,电脑/办公,正品放心,positive,1,1.0
PRODUCT_301848,图书音像,正品放心,positive,1,0.2
PRODUCT_301961,家用电器,外观好看,positive,1,0.5
PRODUCT_301966,图书音像,质量差,negative,1,1.0
PRODUCT_301984,图书音像,正品放心,positive,3,0.3
PRODUCT_302013,图书音像,疑似假货,negative,1,0.3333333333333333
PRODUCT_302182,图书音像,外观一般,negative,1,0.5
PRODUCT_30225,图书音像,质量好,positive,1,0.5
PRODUCT_302315,图书音像,疑似假货,negative,1,1.0
PRODUCT_302366,图书音像,内容不错,positive,1,0.5
PRODUCT_302405,电脑/办公,性价比高,positive,2,0.5
PRODUCT_302417,图书音像,味道不错,positive,1,1.0
PRODUCT_302421,图书音像,不推荐,negative,1,0.5
PRODUCT_302421,图书音像,内容一般,negative,1,0.5
PRODUCT_302421,图书音像,很新鲜,positive,1,0.5
PRODUCT_302425,图书音像,内容不错,positive,1,0.2
PRODUCT_302441,图书音像,质量差,negative,1,1.0
PRODUCT_302464,图书音像,会回购,positive,1,1.0
PRODUCT_302501,美妆个护,正品放心,positive,1,0.5
PRODUCT_302598,服饰服装,外观好看,positive,1,0.3333333333333333
PRODUCT_302598,服饰服装,质量差,negative,1,0.3333333333333333
PRODUCT_302685,手机/数码,不推荐,negative,1,0.5
PRODUCT_302685,手机/数码,会回购,positive,1,0.5
PRODUCT_30269,图书音像,疑似假货,negative,1,0.125
PRODUCT_302740,电脑/办公,不推荐,negative,1,0.3333333333333333
PRODUCT_302740,电脑/办公,外观好看,positive,1,0.3333333333333333
PRODUCT_302755,手机/数码,会回购,positive,1,0.25
PRODUCT_302838,图书音像,正品放心,positive,2,0.16666666666666666
PRODUCT_302838,图书音像,不推荐,negative,1,0.08333333333333333
PRODUCT_302838,图书音像,包装好,positive,1,0.08333333333333333
PRODUCT_302874,图书音像,外观好看,positive,1,1.0
PRODUCT_303050,图书音像,内容不错,positive,1,0.5
PRODUCT_303055,图书音像,质量好,positive,1,1.0
PRODUCT_303096,图书音像,外观好看,positive,1,0.5
PRODUCT_303121,图书音像,疑似假货,negative,1,1.0
PRODUCT_303181,图书音像,不推荐,negative,1,1.0
PRODUCT_303299,鞋类箱包,外观好看,positive,1,1.0
PRODUCT_303334,手机/数码,外观好看,positive,1,1.0
PRODUCT_303334,手机/数码,尺码合适,positive,1,1.0
PRODUCT_303334,手机/数码,正品放心,positive,1,1.0
PRODUCT_303422,图书音像,内容不错,positive,1,0.5
PRODUCT_303451,美妆个护,味道不错,positive,1,1.0
PRODUCT_303462,图书音像,内容不错,positive,1,0.3333333333333333
PRODUCT_303505,图书音像,包装好,positive,1,1.0
PRODUCT_30353,图书音像,正品放心,positive,3,0.17647058823529413
PRODUCT_30353,图书音像,很新鲜,positive,2,0.11764705882352941
PRODUCT_30353,图书音像,质量好,positive,2,0.11764705882352941
PRODUCT_30353,图书音像,性价比高,positive,1,0.058823529411764705
PRODUCT_303552,图书音像,正品放心,positive,1,1.0
PRODUCT_303732,图书音像,外观好看,positive,1,1.0
PRODUCT_303875,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_303902,图书音像,正品放心,positive,1,1.0
PRODUCT_303902,图书音像,疑似假货,negative,1,1.0
PRODUCT_303934,图书音像,外观好看,positive,1,1.0
PRODUCT_303967,图书音像,不推荐,negative,1,1.0
PRODUCT_303967,图书音像,内容一般,negative,1,1.0
PRODUCT_304021,图书音像,外观好看,positive,1,0.1111111111111111
PRODUCT_304139,图书音像,性价比高,positive,1,1.0
PRODUCT_304180,图书音像,价格贵,negative,1,1.0
PRODUCT_304180,图书音像,内容不错,positive,1,1.0
PRODUCT_304255,图书音像,质量差,negative,1,1.0
PRODUCT_304315,图书音像,味道不错,positive,1,0.5
PRODUCT_304448,钟表/首饰/眼镜/礼品,味道不错,positive,1,0.3333333333333333
PRODUCT_304448,钟表/首饰/眼镜/礼品,容易坏,negative,1,0.3333333333333333
PRODUCT_304514,家具/家装/建材,外观好看,positive,1,0.25
PRODUCT_304514,家具/家装/建材,正品放心,positive,1,0.25
PRODUCT_304531,图书音像,不推荐,negative,1,1.0
PRODUCT_304549,图书音像,正品放心,positive,1,1.0
PRODUCT_304559,电脑/办公,包装差,negative,1,0.5
PRODUCT_304559,电脑/办公,质量好,positive,1,0.5
PRODUCT_304595,图书音像,质量好,positive,2,0.14285714285714285
PRODUCT_304595,图书音像,发货快,positive,1,0.07142857142857142
PRODUCT_304595,图书音像,疑似假货,negative,1,0.07142857142857142
PRODUCT_304599,图书音像,正品放心,positive,1,0.5
PRODUCT_304599,图书音像,疑似假货,negative,1,0.5
PRODUCT_304614,家居生活,正品放心,positive,2,0.3333333333333333
PRODUCT_304614,家居生活,尺码合适,positive,1,0.16666666666666666
PRODUCT_304614,家居生活,性价比高,positive,1,0.16666666666666666
PRODUCT_304647,美妆个护,不推荐,negative,1,0.16666666666666666
PRODUCT_304649,图书音像,质量好,positive,1,0.5
PRODUCT_304688,图书音像,正品放心,positive,1,1.0
PRODUCT_304693,图书音像,不推荐,negative,1,0.3333333333333333
PRODUCT_304733,电脑/办公,外观好看,positive,1,0.3333333333333333
PRODUCT_304733,电脑/办公,正品放心,positive,1,0.3333333333333333
PRODUCT_304799,图书音像,质量差,negative,1,1.0
PRODUCT_304800,图书音像,不推荐,negative,1,0.08333333333333333
PRODUCT_304800,图书音像,容易坏,negative,1,0.08333333333333333
PRODUCT_304800,图书音像,质量差,negative,1,0.08333333333333333
PRODUCT_304807,图书音像,正品放心,positive,1,1.0
PRODUCT_304814,图书音像,性价比高,positive,1,0.2
PRODUCT_304834,家用电器,不推荐,negative,1,1.0
PRODUCT_304967,图书音像,价格贵,negative,1,1.0
PRODUCT_304983,图书音像,外观一般,negative,1,1.0
PRODUCT_305041,图书音像,内容不错,positive,1,0.2
PRODUCT_305041,图书音像,疑似假货,negative,1,0.2
PRODUCT_305098,图书音像,会回购,positive,1,0.125
PRODUCT_305098,图书音像,内容不错,positive,1,0.125
PRODUCT_305098,图书音像,正品放心,positive,1,0.125
PRODUCT_305098,图书音像,疑似假货,negative,1,0.125
PRODUCT_305101,图书音像,内容不错,positive,1,0.1111111111111111
